"ORIGIN","DATE","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","MKT_UNIQUE_CARRIER","ORIGIN_STATE_ABR","DEST","DEST_STATE_ABR","DEP_DEL15","DISTANCE","Rain","Windy","Snowday"
"DFW","2021-01-12",1,1,12,2,"AA","TX","RNO","NV",0,1345,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","TUS","AZ",0,813,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","PIT","PA",0,1067,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","XNA","AR",0,280,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","ABI","TX",0,158,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","SDF","KY",0,733,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","PHX","AZ",0,868,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","GPT","MS",0,500,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","GRK","TX",1,134,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","PHX","AZ",0,868,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","AMA","TX",0,312,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","PIT","PA",0,1067,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","AMA","TX",0,312,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","EVV","IN",0,642,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","JAC","WY",0,1047,0,0,0
"DFW","2021-01-12",1,1,12,2,"DL","TX","ATL","GA",0,731,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","PHX","AZ",0,868,0,0,0
"DFW","2021-01-12",1,1,12,2,"DL","TX","MSP","MN",0,852,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","ABI","TX",0,158,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","COS","CO",0,592,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","SFO","CA",0,1464,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","LAS","NV",0,1055,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","BNA","TN",0,631,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","JAN","MS",0,408,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","JAN","MS",0,408,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","ILM","NC",0,1106,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","SLC","UT",0,989,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","MKE","WI",0,853,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","CRP","TX",0,354,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","TUL","OK",0,237,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","DCA","VA",0,1192,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","SAT","TX",0,247,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","MFE","TX",0,469,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","CHS","SC",0,987,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","LFT","LA",1,351,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","MAF","TX",0,309,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","BRO","TX",0,482,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","MFE","TX",0,469,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","HOU","TX",0,247,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","TPA","FL",0,929,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","RDU","NC",0,1061,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","MCI","MO",0,460,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","JAC","WY",0,1047,0,0,0
"DFW","2021-01-12",1,1,12,2,"AA","TX","LGA","NY",0,1389,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MLI","IL",0,691,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","LAX","CA",0,1235,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","LAX","CA",0,1235,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","GRK","TX",0,134,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","GRR","MI",0,931,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","ABQ","NM",0,569,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","AGS","GA",0,874,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","DTW","MI",0,986,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","ORF","VA",0,1212,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","SLC","UT",0,989,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","DCA","VA",0,1192,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MFE","TX",0,469,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","FSD","SD",0,737,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","COS","CO",0,592,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","RDU","NC",0,1061,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MSO","MT",0,1320,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","LFT","LA",0,351,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MOB","AL",0,539,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","PBI","FL",0,1102,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","ORD","IL",0,801,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","RIC","VA",0,1158,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","ONT","CA",0,1188,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","TYR","TX",0,102,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","CLT","NC",0,936,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","BOS","MA",0,1562,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MLU","LA",0,293,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","CMH","OH",0,926,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","SJT","TX",0,229,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","LBB","TX",0,282,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","ACT","TX",0,89,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","EYW","FL",0,1089,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","RIC","VA",0,1158,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MLI","IL",0,691,0,0,0
"DFW","2021-01-13",1,1,13,3,"DL","TX","DTW","MI",0,986,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","CLT","NC",0,936,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","BWI","MD",0,1217,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MFE","TX",0,469,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","SBA","CA",0,1316,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","CLT","NC",0,936,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","SJC","CA",0,1438,0,0,0
"DFW","2021-01-13",1,1,13,3,"UA","TX","IAH","TX",0,224,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","LIT","AR",0,304,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","LGA","NY",0,1389,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","SMF","CA",0,1431,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MHK","KS",0,431,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","SDF","KY",0,733,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MEM","TN",0,431,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","ATL","GA",0,731,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","FSD","SD",0,737,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","SAF","NM",0,551,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","IAH","TX",0,224,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","BNA","TN",0,631,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","TYR","TX",0,102,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","GGG","TX",0,140,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","GRI","NE",0,561,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","GRK","TX",0,134,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","FAR","ND",0,968,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","OKC","OK",0,175,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","SAN","CA",0,1171,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","HSV","AL",0,603,0,0,0
"DFW","2021-01-13",1,1,13,3,"NK","TX","FLL","FL",0,1119,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","LGA","NY",0,1389,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","BHM","AL",0,597,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","SHV","LA",0,190,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","CLE","OH",0,1021,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","FSM","AR",0,227,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","SEA","WA",0,1660,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","HOU","TX",0,247,0,0,0
"DFW","2021-01-13",1,1,13,3,"F9","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MSP","MN",1,852,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MCI","MO",0,460,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MSY","LA",0,447,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","LEX","KY",0,785,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","DTW","MI",0,986,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","FLG","AZ",0,853,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","SPS","TX",0,113,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MSP","MN",0,852,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","XNA","AR",0,280,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","RSW","FL",0,1017,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","ELP","TX",0,551,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","DAY","OH",0,861,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","HOU","TX",0,247,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","FLG","AZ",1,853,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","HSV","AL",0,603,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","EGE","CO",0,721,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","PIT","PA",0,1067,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MCO","FL",1,985,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","LAX","CA",0,1235,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","SMF","CA",0,1431,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","GNV","FL",0,900,0,0,0
"DFW","2021-01-13",1,1,13,3,"DL","TX","SLC","UT",0,989,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","ICT","KS",0,328,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","OMA","NE",0,583,0,0,0
"DFW","2021-01-13",1,1,13,3,"NK","TX","LAS","NV",0,1055,0,0,0
"DFW","2021-01-13",1,1,13,3,"UA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","CHA","TN",0,695,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MCI","MO",0,460,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","RSW","FL",0,1017,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","GEG","WA",0,1477,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MIA","FL",0,1121,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MRY","CA",0,1430,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MSY","LA",0,447,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","DTW","MI",0,986,0,0,0
"DFW","2021-01-13",1,1,13,3,"DL","TX","MSP","MN",0,852,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","FLL","FL",0,1119,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","TXK","AR",0,181,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","BTR","LA",0,383,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","BFL","CA",0,1271,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","ABQ","NM",0,569,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","OKC","OK",0,175,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","SHV","LA",0,190,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","BDL","CT",0,1471,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","XNA","AR",0,280,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","MGM","AL",0,622,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","TXK","AR",0,181,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","GJT","CO",0,773,0,0,0
"DFW","2021-01-13",1,1,13,3,"DL","TX","DTW","MI",0,986,0,0,0
"DFW","2021-01-13",1,1,13,3,"AA","TX","GJT","CO",0,773,0,0,0
"DFW","2021-01-13",1,1,13,3,"UA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","TUL","OK",0,237,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","MGM","AL",0,622,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","FAT","CA",0,1313,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SHV","LA",0,190,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","LAW","OK",0,140,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","IND","IN",0,761,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","LAX","CA",1,1235,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","ABQ","NM",0,569,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","RNO","NV",0,1345,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","PHL","PA",0,1303,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","EVV","IN",0,642,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","PSP","CA",0,1126,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","GSO","NC",0,999,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","LGA","NY",1,1389,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","LIT","AR",0,304,0,0,0
"DFW","2021-01-14",1,1,14,4,"UA","TX","IAH","TX",0,224,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","MEM","TN",0,431,0,0,0
"DFW","2021-01-14",1,1,14,4,"NK","TX","LAS","NV",0,1055,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","LAS","NV",0,1055,0,0,0
"DFW","2021-01-14",1,1,14,4,"B6","TX","JFK","NY",0,1391,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SDF","KY",0,733,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","FSM","AR",0,227,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","TXK","AR",0,181,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","LIT","AR",0,304,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","LFT","LA",0,351,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","TYS","TN",0,771,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SEA","WA",0,1660,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","BOS","MA",0,1562,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","AMA","TX",0,312,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","CLE","OH",0,1021,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","BFL","CA",0,1271,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","COU","MO",0,489,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","MCO","FL",0,985,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","BTR","LA",0,383,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SAT","TX",0,247,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","MAF","TX",1,309,0,0,0
"DFW","2021-01-14",1,1,14,4,"UA","TX","IAH","TX",0,224,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","LAX","CA",0,1235,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","CHA","TN",0,695,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","AMA","TX",0,312,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","STL","MO",0,550,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","CID","IA",0,685,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","MSP","MN",0,852,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","JAX","FL",0,918,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","FLL","FL",0,1119,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","PHL","PA",0,1303,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SAV","GA",0,925,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","DSM","IA",0,624,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SMF","CA",0,1431,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","OKC","OK",0,175,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","AUS","TX",1,190,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","IAH","TX",0,224,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","JAX","FL",0,918,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SGF","MO",0,364,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","CRP","TX",0,354,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","CRP","TX",0,354,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SJT","TX",0,229,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","STL","MO",0,550,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","IAH","TX",0,224,0,0,0
"DFW","2021-01-14",1,1,14,4,"F9","TX","LAS","NV",0,1055,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","LAS","NV",0,1055,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SBP","CA",0,1360,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SNA","CA",0,1205,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","HOU","TX",0,247,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","FLG","AZ",0,853,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SAT","TX",0,247,0,0,0
"DFW","2021-01-14",1,1,14,4,"UA","TX","EWR","NJ",0,1372,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","ACT","TX",1,89,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","LBB","TX",0,282,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SDF","KY",0,733,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","ATL","GA",0,731,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SAN","CA",0,1171,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","CMI","IL",0,692,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","BIL","MT",0,1081,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","MAF","TX",0,309,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","ORD","IL",0,801,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","CID","IA",0,685,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","GCK","KS",0,404,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SAN","CA",0,1171,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","TRI","TN",0,868,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","ELP","TX",0,551,0,0,0
"DFW","2021-01-14",1,1,14,4,"AS","TX","SEA","WA",0,1660,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","LAS","NV",0,1055,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","MSY","LA",0,447,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","ICT","KS",0,328,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","MAF","TX",0,309,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","BHM","AL",0,597,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","LRD","TX",0,396,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","BOI","ID",0,1272,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","MOB","AL",0,539,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","OMA","NE",0,583,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SGF","MO",1,364,0,0,0
"DFW","2021-01-14",1,1,14,4,"NK","TX","MCO","FL",0,985,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","PBI","FL",0,1102,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SAF","NM",0,551,0,0,0
"DFW","2021-01-14",1,1,14,4,"DL","TX","MSP","MN",0,852,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","BHM","AL",0,597,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","BTR","LA",0,383,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","IND","IN",0,761,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","ATL","GA",1,731,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","ELP","TX",1,551,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","MSP","MN",1,852,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","CLL","TX",0,164,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","MEM","TN",0,431,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","CAE","SC",0,922,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","FAR","ND",0,968,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","PHX","AZ",0,868,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","IAD","VA",1,1172,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","SJT","TX",0,229,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","LRD","TX",0,396,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","XNA","AR",0,280,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","ONT","CA",0,1188,0,0,0
"DFW","2021-01-14",1,1,14,4,"AA","TX","CAE","SC",0,922,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","BTR","LA",0,383,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","SRQ","FL",0,945,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","SAF","NM",0,551,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","BNA","TN",0,631,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","PIA","IL",0,672,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","MLU","LA",0,293,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","ASE","CO",0,701,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","FLL","FL",0,1119,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","DEN","CO",1,641,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","AMA","TX",0,312,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","MOB","AL",0,539,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","ORD","IL",0,801,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","RDU","NC",0,1061,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","LIT","AR",0,304,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","DEN","CO",1,641,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","PSP","CA",0,1126,0,0,0
"DFW","2021-01-15",1,1,15,5,"DL","TX","ATL","GA",0,731,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","SRQ","FL",0,945,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","DEN","CO",0,641,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","STL","MO",1,550,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","OKC","OK",0,175,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","EWR","NJ",0,1372,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","BZN","MT",0,1163,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","COS","CO",0,592,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","FLL","FL",0,1119,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","TUS","AZ",0,813,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","TUL","OK",0,237,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","ABI","TX",0,158,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","AUS","TX",0,190,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","SPI","IL",1,630,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","MSN","WI",0,821,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","XNA","AR",0,280,0,0,0
"DFW","2021-01-15",1,1,15,5,"AA","TX","MCO","FL",0,985,0,0,0
